4	6	15	6	3	18	11	2	0	3	20	17	5	7	6	1	4332
3	1	6	3	9	5	3	0	4	7	5	7	17	23	7	0	12765
2	4	0	1	1	3	8	4	13	2	3	7	3	16	18	7	5368
0	3	45	33	6	10	2	8	3	16	3	3	0	10	5	7	5267
82	5	5	9	15	5	0	13	7	9	3	0	22	2	4	7	1669
136	13	5	7	1	10	9	12	14	10	19	1	4	0	0	6	6805
0	120	5	3	27	19	16	4	1	0	12	8	4	1	3	1	36847
21	0	2	84	0	14	6	0	15	2	16	0	5	2	1	6	9055
21	5	1	8	8	6	24	2	2	9	1	20	11	4	4	5	4276
0	7	0	3	24	1	2	8	8	2	19	2	9	1	14	8	30650
55	0	5	0	0	22	0	9	22	1	13	2	9	0	14	3	273225
27	0	18	5	3	7	8	0	2	2	3	12	1	20	18	2	9464
4	3	0	1	2	2	4	15	6	15	2	16	1	8	7	12	4391
41	11	3	1	9	7	11	2	30	4	0	3	12	7	8	3	13557
9	1	5	8	0	12	16	3	1	14	29	3	3	1	7	6	4958
7	109	2	7	15	0	23	0	13	3	3	3	2	15	3	2	12458
0	0	15	15	1	33	40	2	5	1	8	0	1	10	4	4	15145
0	64	4	9	23	3	39	0	2	9	18	0	5	4	1	0	33402
0	1	1	4	0	4	8	1	4	15	12	5	4	14	15	4	9056
4	0	4	3	13	13	10	9	5	1	21	12	0	9	5	5	4117
45	15	4	5	5	3	10	13	2	3	4	12	7	6	15	4	4023
13	3	0	1	4	0	1	10	0	0	6	3	14	3	24	13	12384
1	32	27	22	6	8	6	7	22	12	1	6	2	1	3	8	7609
0	2	18	25	1	2	1	34	0	2	1	13	19	1	6	2	139451
5	2	20	6	18	2	15	3	6	9	2	5	10	5	14	4	27467
6	5	9	1	2	10	0	8	7	4	31	10	17	2	2	0	14639
0	1	12	29	2	3	5	1	4	22	0	6	13	13	8	0	7841
0	43	5	4	8	1	0	5	9	20	4	16	2	1	8	9	8440
0	7	0	30	3	4	0	41	1	4	3	3	18	1	3	7	135483
137	17	2	23	0	5	6	15	2	0	6	6	7	6	8	7	2187
16	2	6	2	0	10	0	1	13	8	4	11	9	3	6	18	40842
1	2	3	3	0	24	33	4	18	2	2	6	0	0	21	0	6791
1	8	9	1	3	0	2	10	13	17	18	11	11	1	3	3	4983
5	3	4	0	8	5	0	8	1	30	5	21	5	1	4	7	4633
35	0	0	1	8	0	6	19	1	0	3	6	24	1	9	11	14232
13	0	4	1	3	0	3	0	8	22	10	21	4	4	11	2	12144
1	6	10	7	4	2	8	16	13	3	2	5	12	4	8	11	2053
8	0	3	6	8	9	2	6	16	2	7	11	7	13	11	1	21331
1	28	10	21	2	15	3	0	4	7	7	5	28	1	1	6	4569
37	4	12	2	19	9	2	12	23	11	1	1	8	12	0	4	3066
49	30	9	2	8	0	4	18	0	2	12	0	10	3	8	14	48661
1	5	14	0	7	0	5	7	19	9	29	0	4	5	1	8	4306
0	0	41	31	6	2	0	0	0	6	6	25	10	2	9	1	8615
1	42	0	17	6	35	2	0	6	16	6	3	15	1	4	2	6437
26	3	45	1	1	1	19	0	31	0	3	2	3	12	10	1	25555
34	6	1	15	1	19	9	5	6	16	4	4	6	3	5	12	7510
41	4	53	5	2	21	2	2	1	8	9	3	5	6	15	2	52827
4	3	5	7	2	7	8	17	33	1	1	5	1	15	2	6	16020
107	16	12	1	30	11	1	11	3	23	7	0	4	3	6	1	1313
0	26	1	12	6	2	4	1	8	9	8	1	0	1	9	27	5747
0	39	0	3	1	5	16	8	3	8	2	7	0	0	18	15	4919
5	6	7	0	8	0	15	2	19	17	9	8	6	4	5	5	9956
2	11	29	5	2	2	20	1	1	10	9	11	11	0	16	0	6659
4	1	51	42	0	4	11	1	13	2	4	3	2	8	7	8	4061
0	2	0	36	1	7	19	8	4	1	3	2	1	11	6	17	24412
0	5	5	2	23	0	16	30	1	0	18	5	6	1	11	0	67885
2	3	3	14	7	12	1	3	4	14	10	8	5	24	2	0	71733
3	20	12	5	22	1	4	3	31	18	3	8	3	5	4	0	5870
0	1	19	6	5	1	43	9	20	2	11	2	4	0	4	5	21138
146	3	7	11	15	11	2	6	2	6	2	1	8	4	4	17	18624
0	67	5	0	33	7	7	2	6	13	0	5	1	3	0	19	15017
10	1	17	4	18	3	11	12	3	4	15	9	3	0	19	0	14030
9	6	14	1	0	29	6	11	22	11	12	0	13	2	0	1	50639
1	11	11	2	23	1	24	19	4	2	19	1	3	9	3	2	4098
32	34	11	38	0	17	7	3	5	11	5	11	0	8	2	5	4666
12	0	3	0	17	13	0	4	14	1	2	14	3	9	3	17	7167
7	13	10	0	2	3	10	15	5	15	0	16	13	1	3	8	2801
9	22	22	23	18	0	4	7	3	1	0	8	5	3	1	24	2012
35	26	36	2	1	10	2	0	3	4	45	5	8	0	0	1	60573
24	14	10	0	17	2	7	19	1	6	4	19	4	0	5	11	9137
3	19	4	3	7	0	1	18	11	17	5	0	10	7	3	11	10591
67	2	9	7	18	0	5	7	39	3	1	6	0	8	3	6	15057
3	5	6	2	1	13	3	1	26	2	3	8	23	0	1	11	5611
4	10	6	5	0	14	5	21	23	12	6	2	14	0	4	1	43541
2	1	0	3	1	3	37	13	8	4	9	7	4	3	7	8	4576
14	6	36	1	2	7	3	2	1	1	8	10	9	28	3	1	155137
6	7	5	2	0	17	0	5	2	5	6	10	3	12	6	18	4897
11	1	1	0	5	3	3	22	5	7	15	2	2	6	14	9	7843
37	0	1	7	5	43	48	1	1	7	8	4	2	2	4	0	26659
0	3	5	5	2	0	0	0	4	0	1	10	4	44	6	3	12930
1	4	0	20	10	24	12	1	2	4	0	9	9	0	18	6	70308
20	21	6	0	1	1	3	12	17	0	3	3	3	0	21	15	8311
0	0	1	5	12	4	3	8	1	1	19	2	12	28	0	2	237942
1	22	2	0	26	24	2	4	15	4	1	17	12	0	5	2	27666
42	6	26	5	8	1	3	6	20	6	6	14	0	4	13	2	54876
55	0	63	2	9	26	6	14	3	5	13	4	3	0	2	5	9532
42	9	31	0	12	3	54	0	5	2	5	4	3	4	8	2	17243
5	7	24	14	8	5	20	5	5	15	14	7	0	7	0	6	14105
182	6	0	11	10	4	3	7	3	5	0	16	13	3	5	5	9982
0	1	4	7	14	79	3	15	0	0	4	10	2	2	1	4	4939
9	6	23	2	18	20	7	18	4	3	12	8	3	1	0	11	5210
116	5	16	17	22	20	4	3	6	4	1	0	19	6	0	4	7142
25	19	6	3	20	5	19	2	3	4	3	9	19	13	1	0	93059
7	15	0	22	21	23	10	5	2	7	0	3	0	4	18	6	3725
184	1	2	5	7	2	12	4	8	3	5	3	9	6	1	15	8858
1	6	0	21	31	1	35	6	1	8	5	2	11	4	6	1	7643
1	0	0	12	52	0	17	10	0	15	9	12	5	3	0	1	34637
24	0	4	0	1	0	5	1	0	7	1	12	15	11	2	21	12913
13	10	16	0	1	6	4	9	11	20	13	7	0	13	2	4	53693
12	16	3	13	8	7	4	1	15	1	1	4	8	8	3	21	6116
0	21	14	7	2	14	21	6	4	8	0	10	5	7	0	14	6964
23	12	3	16	5	2	2	2	9	5	4	1	14	2	24	5	6854
98	2	0	7	4	23	1	15	19	21	3	0	7	2	4	1	60357
23	8	0	5	2	2	3	15	7	2	0	10	2	6	23	9	15130
7	20	9	5	4	5	19	0	2	4	4	23	11	14	2	0	10256
126	16	4	16	0	9	12	0	8	5	4	3	5	1	13	11	17458
0	1	5	9	2	3	17	24	2	6	9	2	12	10	9	0	13293
1	6	0	8	14	4	0	25	0	0	0	38	0	1	9	5	11495
48	6	0	8	1	16	8	0	1	32	8	1	1	8	3	11	32775
1	13	0	6	0	4	2	1	29	10	8	27	3	6	1	1	39903
63	1	16	15	14	6	2	0	0	40	0	2	0	0	13	7	9067
28	12	1	0	24	0	9	3	6	24	5	0	14	2	5	8	7355
4	2	8	5	1	9	0	3	3	9	6	18	9	2	23	0	4143
8	19	5	1	18	1	2	0	6	14	13	1	10	10	10	5	2350
9	36	19	23	0	4	1	0	1	0	19	0	13	11	2	12	5077
0	10	5	69	6	4	0	4	4	18	6	7	1	1	6	9	39879
48	0	1	23	2	3	0	0	12	4	7	7	3	10	19	5	117748
37	4	9	19	10	0	15	1	11	0	6	13	0	4	16	6	11000
3	26	8	4	0	25	25	4	2	17	4	16	0	3	6	1	14379
2	31	1	3	2	6	5	22	2	0	18	3	0	2	24	3	5427
9	16	0	4	1	8	12	4	14	12	3	5	1	5	24	1	39125
106	13	12	8	8	1	28	5	3	9	17	5	2	4	0	6	18636
26	38	13	9	11	6	8	21	3	8	4	16	1	4	8	0	25876
0	28	0	22	11	8	2	0	22	20	0	5	4	5	9	3	38115
0	15	76	0	10	30	4	1	35	2	5	3	1	1	1	2	22291
1	6	14	12	6	5	11	0	1	5	3	4	5	5	3	29	6261
2	10	20	5	15	1	17	11	2	1	5	1	9	15	12	2	20614
5	0	3	0	16	0	3	13	17	5	17	3	11	6	8	2	20460
2	1	2	5	12	11	0	7	11	23	1	9	0	0	4	19	38955
138	0	15	0	25	13	1	8	0	7	0	1	3	22	6	3	16346
9	15	2	5	0	0	1	14	28	2	4	11	2	1	16	7	5289
23	4	17	11	1	2	14	9	4	7	4	4	19	9	4	5	24989
58	5	17	7	33	11	2	3	0	13	4	5	4	8	14	0	2993
17	89	3	9	10	1	6	10	7	2	1	10	1	5	11	9	4456
13	12	1	7	3	16	1	3	8	6	5	7	0	8	1	26	30713
52	1	3	8	0	6	3	6	19	8	4	11	12	4	7	5	136774
9	3	29	3	0	7	5	1	4	0	12	5	0	26	7	8	3520
51	0	0	3	8	7	5	15	8	7	1	9	2	10	7	12	39710
3	1	7	63	4	3	2	3	13	1	0	3	11	7	6	11	9419
32	5	30	13	3	3	4	28	5	3	5	0	8	0	15	6	16581
0	0	3	20	4	14	0	2	18	7	10	1	6	3	11	11	89528
0	0	1	0	2	0	23	6	7	4	7	0	11	0	1	29	296499
49	40	38	13	10	2	6	1	17	21	6	0	8	6	0	0	4070
10	13	0	16	0	19	1	3	9	0	2	12	9	10	13	5	4073
30	0	1	6	2	15	7	5	6	30	4	2	1	11	3	9	11229
100	0	38	11	8	7	4	8	0	19	2	0	15	10	3	0	103824
6	27	1	0	6	7	7	24	9	1	3	3	16	12	0	7	23908
0	17	31	6	9	14	9	0	16	3	4	0	2	4	3	21	232673
0	7	23	15	7	20	2	11	21	5	6	9	1	4	2	7	19624
0	0	19	6	1	4	7	6	8	11	26	8	1	3	10	3	15552
0	0	25	0	9	8	22	3	6	25	8	2	19	0	1	0	28129
6	0	9	3	5	2	16	3	1	9	19	7	11	15	3	1	63051
7	17	0	1	0	22	2	16	1	8	6	7	2	20	0	10	7698
5	1	0	1	1	4	6	6	7	0	11	12	10	3	6	19	4595
51	9	1	8	1	11	0	29	7	4	6	0	4	9	2	15	4118
29	8	0	26	6	32	9	29	4	4	0	1	12	6	2	0	14785
0	31	20	2	0	11	25	2	3	12	5	0	10	4	7	9	7441
5	8	1	0	13	10	19	4	5	21	7	3	7	1	3	12	12885
18	5	1	7	3	44	6	4	14	2	0	5	8	8	2	10	6570
120	2	0	0	1	16	4	5	1	2	0	1	8	7	24	8	19148
9	37	0	7	12	19	17	6	13	8	0	4	9	3	8	3	46095
22	1	34	18	1	3	4	1	1	18	2	1	2	1	24	9	1994
26	13	12	10	4	12	32	1	7	2	10	2	1	2	6	14	1917
0	22	3	2	3	16	0	7	13	4	9	0	3	3	21	9	5151
0	3	18	0	14	2	31	6	7	2	5	13	5	12	6	0	2923
22	14	1	1	7	18	23	0	7	5	0	15	2	12	0	11	3290
353	0	1	34	10	9	19	1	5	3	5	2	8	1	1	0	7981
0	7	14	0	2	1	19	1	49	5	1	5	3	2	10	2	184231
2	6	11	13	17	11	3	4	3	6	3	1	18	20	5	0	39301
14	0	33	9	12	10	7	15	0	13	8	8	0	15	2	2	16123
28	2	3	18	1	4	5	4	2	4	34	12	3	3	2	8	36445
2	19	0	3	5	1	4	0	7	1	6	17	17	9	1	13	25054
38	2	4	19	3	20	0	1	6	7	8	12	6	3	13	5	51793
76	29	1	37	3	17	0	4	7	10	3	0	9	11	5	3	1615
332	11	2	2	12	5	11	0	3	0	3	3	10	7	11	0	3699
186	17	0	0	9	8	1	23	5	4	17	1	11	1	1	4	4132
39	21	30	10	6	2	9	5	0	1	25	0	11	0	0	15	8366
14	20	25	11	16	15	1	6	9	0	5	12	9	3	5	7	39517
173	6	19	4	2	6	6	20	2	0	2	7	2	16	0	9	6720
32	3	11	25	18	10	19	3	3	0	3	6	0	22	6	1	6373
0	9	8	8	4	0	7	0	12	8	6	23	1	6	2	14	34727
3	2	0	2	1	3	4	9	0	38	0	4	7	4	9	11	12401
1	14	0	33	0	10	3	4	31	10	4	2	1	5	4	10	14169
71	12	13	11	11	0	0	14	0	2	1	3	18	0	22	3	50238
14	105	4	0	2	3	4	10	7	1	0	16	0	18	9	0	5546
11	6	7	21	14	2	7	20	0	8	0	2	22	3	3	8	4598
4	3	24	3	5	38	16	1	3	4	19	1	4	2	3	9	10543
30	147	8	8	10	5	24	3	2	4	0	9	3	1	7	3	46900
2	4	1	10	7	18	39	15	1	11	1	17	1	4	0	2	9463
5	30	13	3	39	38	3	1	1	5	7	18	1	1	3	2	4210
30	14	2	3	17	9	0	7	10	15	4	16	1	9	6	3	9743
13	9	12	0	9	12	1	9	2	13	16	4	3	1	0	21	10880
51	12	18	3	2	3	1	3	3	12	9	24	8	10	2	1	4875
1	0	2	12	3	7	1	25	3	5	22	9	8	0	2	9	9262
30	11	37	29	0	8	24	2	1	19	2	7	2	0	10	2	28550
1	3	3	8	4	1	33	0	10	14	0	6	3	7	8	10	4443
31	4	40	8	0	16	9	2	2	2	11	2	0	22	9	2	92118
32	5	8	5	17	9	0	11	2	1	9	19	12	2	4	7	8185
27	16	1	1	13	12	0	8	11	16	0	1	2	3	14	13	28229
86	4	1	10	14	31	0	29	16	8	2	8	2	0	1	1	3198
10	7	8	22	2	12	5	1	0	5	18	5	14	13	5	1	4490
7	5	45	16	0	34	3	7	1	2	8	21	1	7	1	2	1201
0	31	5	11	18	7	15	0	1	16	11	6	1	11	7	2	15831
125	26	11	3	8	5	18	6	22	4	14	5	0	0	6	1	3305
117	31	12	29	1	6	10	7	1	19	0	15	9	1	0	1	5308
0	0	4	7	7	11	1	0	10	10	9	11	11	9	6	6	12107
9	1	26	0	1	12	2	1	3	0	26	9	12	12	5	1	3472
0	0	5	2	1	8	7	8	1	0	7	16	0	1	1	33	13250
18	13	21	8	32	0	0	3	8	12	1	19	9	3	1	6	2694
18	36	10	2	12	3	2	3	6	3	3	9	6	9	1	21	3114
0	74	34	1	4	3	2	4	2	0	9	6	23	12	2	0	210591
3	17	32	31	16	16	5	0	1	17	0	1	2	10	9	4	50618
5	15	14	12	11	4	2	9	0	13	0	5	0	16	0	20	14064
39	1	1	12	6	1	13	15	42	1	6	9	1	0	2	5	2916
187	0	40	1	2	1	13	8	4	9	10	2	12	9	0	0	8519
66	9	3	1	6	0	42	3	4	3	1	0	1	10	3	19	10924
8	3	47	2	9	49	11	11	6	0	3	7	0	0	6	6	2480
150	21	1	3	2	9	5	4	1	9	4	18	0	3	3	15	2181
47	18	5	12	12	16	0	8	20	7	7	5	0	15	3	1	895
277	2	4	2	14	2	3	0	12	22	8	4	3	4	3	1	18769
27	5	3	19	3	11	0	2	11	24	0	4	4	11	12	2	104769
2	35	0	2	0	2	12	6	22	0	20	7	4	12	2	3	3330
5	6	15	0	4	7	28	57	6	1	3	0	4	6	1	0	20374
3	4	32	15	5	17	0	7	5	9	10	2	15	0	14	0	3883
0	9	1	0	24	1	9	45	0	3	1	14	13	1	2	2	4131
1	25	13	10	0	3	16	33	20	6	7	7	0	6	1	0	3087
43	11	13	14	3	2	29	6	10	4	5	12	8	0	7	3	1693
146	1	23	0	21	0	4	1	1	9	7	2	6	11	6	9	2867
5	14	1	36	1	12	4	18	0	0	2	12	3	18	6	3	2818
3	0	0	4	17	0	11	25	17	24	0	9	0	1	0	8	14118
15	0	3	42	2	4	8	3	6	2	20	0	0	19	2	8	82866
4	45	10	0	4	18	13	0	0	3	4	2	5	12	18	5	8245
0	1	24	3	0	11	14	1	1	4	18	13	0	5	11	8	13842
34	26	1	3	5	4	0	8	5	9	0	13	12	17	3	5	2509
1	11	2	0	16	6	0	2	2	12	3	3	5	22	5	13	5042
4	35	0	6	9	2	5	7	12	7	13	14	12	3	5	1	13832
2	37	4	4	4	1	16	0	3	6	25	3	25	2	1	1	11662
11	8	11	2	2	7	29	1	1	23	5	8	10	9	1	2	5225
0	0	5	1	20	3	11	12	1	10	1	14	8	1	12	8	8202
8	0	29	5	0	5	16	6	14	9	1	5	20	10	0	2	21637
49	3	12	2	7	15	0	12	1	5	2	32	4	9	3	1	10035
0	9	1	3	18	2	3	5	36	6	10	2	0	13	0	8	6028
312	0	1	1	4	3	15	20	9	0	1	0	14	8	0	1	15812
81	0	0	11	1	12	4	2	4	7	7	1	14	7	17	3	4945
65	69	2	23	10	19	3	3	6	4	1	0	23	0	2	5	33191
8	24	6	10	18	6	17	7	2	6	3	1	8	8	2	15	2291
4	5	36	17	1	0	3	0	12	7	12	27	4	1	4	3	5776
7	8	2	29	2	9	3	14	0	1	9	3	31	5	0	4	20568
4	46	4	10	3	21	5	0	9	5	15	0	16	2	8	3	10071
10	4	10	0	0	9	4	1	6	8	0	6	7	1	33	5	7312
31	5	51	0	1	14	6	1	21	3	19	3	11	6	0	0	13662
94	0	4	39	4	7	3	1	15	7	3	1	4	6	19	0	9232
7	6	4	13	21	0	0	0	1	0	2	9	28	14	7	2	17852
27	22	15	12	25	8	1	2	0	3	2	3	12	4	4	19	7948
1	2	4	23	11	5	13	3	1	8	1	12	20	4	5	5	4178
2	0	0	42	14	11	5	6	2	0	25	21	1	1	1	3	12682
0	10	36	3	0	0	1	9	4	13	14	2	4	1	5	20	4332
1	1	5	5	0	1	22	11	5	8	0	12	6	16	9	2	13276
2	1	0	1	15	2	3	7	14	2	11	4	21	10	4	4	5961
78	11	11	0	7	5	8	3	4	9	22	14	15	0	1	0	11712
1	13	0	2	4	14	1	5	4	7	3	22	18	11	1	2	40705
4	5	7	6	0	1	18	1	0	22	12	5	1	20	8	0	12809
42	2	5	14	6	2	4	11	14	11	12	3	1	0	4	17	32331
2	0	2	53	6	2	15	5	3	5	6	7	9	15	1	3	12155
279	0	10	5	1	13	11	2	40	4	2	0	5	0	0	2	72543
119	1	38	5	1	5	0	2	1	5	0	9	17	0	22	0	18263
13	12	11	2	6	8	10	9	0	19	4	15	4	10	8	0	1364
3	13	6	39	1	17	14	1	1	6	3	3	3	6	21	2	1889
2	1	31	5	2	5	11	1	0	16	0	11	4	5	16	8	8264
119	94	1	10	31	8	8	1	0	6	0	2	10	2	11	0	29978
0	24	23	7	29	9	3	8	5	5	0	9	10	4	2	11	3932
3	12	11	0	5	17	16	2	7	4	25	8	2	4	7	3	21632
34	4	3	4	8	4	1	0	3	2	9	6	32	7	6	4	56382
26	0	78	23	5	0	0	11	12	13	0	16	5	0	0	4	10055
1	3	16	1	21	3	13	2	15	5	0	9	2	14	4	10	1110
2	3	1	11	25	5	5	11	9	8	1	23	11	5	2	0	16234
37	3	3	5	2	16	4	1	1	3	5	9	7	5	1	27	66643
1	5	7	6	2	7	31	14	3	13	13	2	6	3	1	8	7474
10	5	2	4	1	13	0	6	4	14	22	0	2	3	19	5	42712
1	12	4	0	0	20	3	0	0	2	1	4	26	0	3	24	3601
21	28	15	10	0	1	36	18	2	10	6	2	5	2	1	9	5074
27	10	9	3	7	5	7	5	4	21	11	14	9	4	4	1	5561
9	0	6	10	8	6	21	43	12	1	0	3	9	3	3	2	75750
0	3	12	2	65	0	10	9	1	4	0	6	13	3	1	10	17978
10	2	12	4	0	10	3	2	5	20	4	4	2	12	6	15	7053
12	6	22	14	0	20	14	0	5	5	17	7	0	11	4	5	6417
9	11	0	8	3	5	0	11	11	3	14	14	4	6	15	1	15791
0	6	1	5	26	2	8	4	3	13	22	7	12	1	6	1	13748
46	1	13	4	22	0	12	8	9	8	1	1	18	2	7	7	11619
7	17	7	2	3	7	10	2	28	23	10	6	2	1	5	2	33328
5	0	16	7	3	22	5	3	5	0	1	0	20	1	9	17	44484
53	19	0	3	5	5	5	2	3	37	0	3	12	2	10	3	20443
1	1	1	3	4	8	28	8	16	5	18	16	6	0	0	1	9026
1	1	32	7	14	1	2	47	1	0	2	19	4	1	6	1	48271
1	0	10	4	17	0	2	34	15	1	3	12	3	11	5	1	11688
92	6	12	33	24	0	20	5	8	0	4	11	0	2	0	11	67388
19	7	11	24	2	1	4	19	9	8	7	7	13	5	7	0	24517
17	9	5	38	8	1	0	30	13	2	0	4	4	7	7	6	6426
24	5	4	0	1	1	40	0	6	4	3	6	14	14	2	5	5222
8	3	6	9	5	0	5	14	6	20	0	1	3	31	3	0	25566
9	17	24	22	7	1	14	6	8	10	9	2	7	11	2	4	2620
3	0	29	42	7	6	5	16	0	15	2	1	10	7	8	0	7352
69	48	2	7	20	4	10	10	19	18	4	6	2	2	2	0	11944
1	2	40	12	25	5	6	2	11	6	4	6	13	2	10	1	6588
18	5	40	9	14	5	9	11	15	1	17	5	5	4	4	1	7434
0	16	2	8	0	2	2	7	2	10	18	10	11	0	11	8	14549
2	2	10	31	0	7	16	14	2	5	1	4	14	15	1	4	9393
28	62	0	2	3	1	9	6	28	1	9	9	1	3	0	13	8144
86	0	3	10	4	8	7	11	3	0	21	0	16	0	6	8	117003
42	19	28	0	2	1	2	10	17	11	2	6	20	3	5	1	3130
127	4	2	0	12	8	3	10	13	25	7	3	4	1	0	8	10185
1	39	4	7	9	0	7	19	5	13	8	14	1	4	1	9	4041
1	0	4	4	1	25	0	2	4	18	8	0	15	1	9	11	7225
65	0	39	3	34	0	2	3	3	0	4	4	7	8	20	0	10777
27	132	7	4	18	22	5	0	0	9	5	7	4	0	2	8	4389
